room,start time,end time,mean,std,min,median,max,sun,diff,preMean,preStd,preMin,preMedian,preMax,preSun,preDiff
2,2016/01/05 13:25:23,2016/01/05 13:25:41,627.4135,49.2249645607,503.01,651.42,671.94,3,168.93,528.87575,127.200178757,432.99,451.755,775.935,3,342.945
2,2016/01/05 13:25:41,2016/01/05 13:25:59,753.06325,103.410918104,584.64,782.3925,906.57,3,321.93,627.4135,49.2249645607,503.01,651.42,671.94,3,168.93
2,2016/01/05 13:25:59,2016/01/05 13:26:17,735.72525,85.1362640835,633.33,739.17,868.455,3,235.125,753.06325,103.410918104,584.64,782.3925,906.57,3,321.93
2,2016/01/05 13:26:17,2016/01/05 13:26:35,757.9205,58.4696535149,542.025,773.0325,879.03,3,337.005,735.72525,85.1362640835,633.33,739.17,868.455,3,235.125
2,2016/01/05 13:26:36,2016/01/05 13:26:54,696.05575,30.1129437614,595.62,697.0275,790.74,3,195.12,757.9205,58.4696535149,542.025,773.0325,879.03,3,337.005
2,2016/01/05 13:26:54,2016/01/05 13:27:12,741.60775,76.0297308362,583.695,762.5475,848.655,3,264.96,696.05575,30.1129437614,595.62,697.0275,790.74,3,195.12
2,2016/01/05 13:27:12,2016/01/05 13:27:30,712.56275,49.2211488084,575.73,721.4175,801.585,3,225.855,741.60775,76.0297308362,583.695,762.5475,848.655,3,264.96
2,2016/01/05 13:27:30,2016/01/05 13:27:48,751.4265,54.42731616,614.655,782.37,825.93,3,211.275,712.56275,49.2211488084,575.73,721.4175,801.585,3,225.855
2,2016/01/05 13:27:48,2016/01/05 13:28:06,623.908,59.2710293294,458.325,621.945,802.17,3,343.845,751.4265,54.42731616,614.655,782.37,825.93,3,211.275
2,2016/01/05 13:28:06,2016/01/05 13:28:25,377.1395,154.194987408,214.29,302.8275,644.67,3,430.38,623.908,59.2710293294,458.325,621.945,802.17,3,343.845
2,2016/01/05 13:28:25,2016/01/05 13:28:43,622.99675,42.7037977112,552.06,646.4475,672.525,3,120.465,377.1395,154.194987408,214.29,302.8275,644.67,3,430.38
2,2016/01/05 13:28:43,2016/01/05 13:29:01,649.62075,44.1784328259,546.525,656.865,770.715,3,224.19,622.99675,42.7037977112,552.06,646.4475,672.525,3,120.465
2,2016/01/05 13:29:01,2016/01/05 13:29:19,699.8425,38.9729242552,598.32,708.615,770.895,3,172.575,649.62075,44.1784328259,546.525,656.865,770.715,3,224.19
2,2016/01/05 13:29:19,2016/01/05 13:29:37,544.14725,62.7875153615,485.415,511.695,709.335,3,223.92,699.8425,38.9729242552,598.32,708.615,770.895,3,172.575
2,2016/01/05 13:29:37,2016/01/05 13:29:56,579.37275,29.5440308951,492.075,574.4025,740.205,3,248.13,544.14725,62.7875153615,485.415,511.695,709.335,3,223.92
2,2016/01/05 13:29:56,2016/01/05 13:30:14,623.80125,49.4075168519,479.745,644.535,671.805,3,192.06,579.37275,29.5440308951,492.075,574.4025,740.205,3,248.13
2,2016/01/05 13:30:14,2016/01/05 13:30:32,536.186,69.3517183963,469.35,504.36,685.305,3,215.955,623.80125,49.4075168519,479.745,644.535,671.805,3,192.06
2,2016/01/05 13:30:32,2016/01/05 13:30:50,516.6135,56.4785137147,458.865,500.4225,756.585,3,297.72,536.186,69.3517183963,469.35,504.36,685.305,3,215.955
2,2016/01/05 13:30:50,2016/01/05 13:31:09,512.3235,28.25133986,466.56,519.75,578.565,3,112.005,516.6135,56.4785137147,458.865,500.4225,756.585,3,297.72
2,2016/01/05 13:31:09,2016/01/05 13:31:27,518.7425,39.7720646835,413.955,511.65,760.455,3,346.5,512.3235,28.25133986,466.56,519.75,578.565,3,112.005
2,2016/01/05 13:31:27,2016/01/05 13:31:45,617.20975,130.043145636,285.345,585.9675,894.105,3,608.76,518.7425,39.7720646835,413.955,511.65,760.455,3,346.5
2,2016/01/05 13:31:45,2016/01/05 13:32:03,654.03375,28.7006029557,577.98,648.72,751.77,3,173.79,617.20975,130.043145636,285.345,585.9675,894.105,3,608.76
2,2016/01/05 13:32:03,2016/01/05 13:32:21,629.41625,23.2811187786,584.865,633.645,692.865,3,108.0,654.03375,28.7006029557,577.98,648.72,751.77,3,173.79
2,2016/01/05 13:32:22,2016/01/05 13:32:40,733.76875,140.899520405,298.62,744.435,957.87,3,659.25,629.41625,23.2811187786,584.865,633.645,692.865,3,108.0
2,2016/01/05 13:32:40,2016/01/05 13:32:58,603.61575,84.1752305897,356.895,635.1525,793.53,3,436.635,733.76875,140.899520405,298.62,744.435,957.87,3,659.25
2,2016/01/05 13:32:58,2016/01/05 13:33:16,704.0395,53.2971904337,534.465,717.21,800.55,3,266.085,603.61575,84.1752305897,356.895,635.1525,793.53,3,436.635
2,2016/01/05 13:33:16,2016/01/05 13:33:34,713.57175,80.9695947787,584.865,718.695,819.54,3,234.675,704.0395,53.2971904337,534.465,717.21,800.55,3,266.085
2,2016/01/05 13:33:34,2016/01/05 13:33:52,785.6045,9.95084314808,756.81,785.8125,802.575,3,45.765,713.57175,80.9695947787,584.865,718.695,819.54,3,234.675
2,2016/01/05 13:33:53,2016/01/05 13:34:11,732.004,79.1327938193,608.22,784.485,826.965,3,218.745,785.6045,9.95084314808,756.81,785.8125,802.575,3,45.765
2,2016/01/05 13:34:11,2016/01/05 13:34:29,727.618,90.1982316259,599.49,668.9475,874.44,3,274.95,732.004,79.1327938193,608.22,784.485,826.965,3,218.745
2,2016/01/05 13:34:29,2016/01/05 13:34:48,748.635,11.3406853344,693.36,746.955,782.28,3,88.92,727.618,90.1982316259,599.49,668.9475,874.44,3,274.95
2,2016/01/05 13:34:48,2016/01/05 13:35:06,729.9655,29.4032018793,633.285,728.955,789.84,3,156.555,748.635,11.3406853344,693.36,746.955,782.28,3,88.92
2,2016/01/05 13:35:06,2016/01/05 13:35:24,736.2495,18.3483600343,694.53,734.6475,772.605,3,78.075,729.9655,29.4032018793,633.285,728.955,789.84,3,156.555
2,2016/01/05 13:35:24,2016/01/05 13:35:43,675.98025,83.6287717662,457.2,712.6875,724.095,3,266.895,736.2495,18.3483600343,694.53,734.6475,772.605,3,78.075
2,2016/01/05 13:35:43,2016/01/05 13:36:01,588.6025,77.0220591334,468.495,581.94,764.01,3,295.515,675.98025,83.6287717662,457.2,712.6875,724.095,3,266.895
2,2016/01/05 13:36:01,2016/01/05 13:36:19,616.21325,45.2302261294,529.245,616.9275,690.93,3,161.685,588.6025,77.0220591334,468.495,581.94,764.01,3,295.515
2,2016/01/05 13:36:19,2016/01/05 13:36:37,703.563,13.4865977608,666.9,703.4175,726.93,3,60.03,616.21325,45.2302261294,529.245,616.9275,690.93,3,161.685
2,2016/01/05 13:36:37,2016/01/05 13:36:55,853.69925,84.7697597315,668.43,882.9225,957.105,3,288.675,703.563,13.4865977608,666.9,703.4175,726.93,3,60.03
2,2016/01/05 13:36:56,2016/01/05 13:37:14,678.34325,156.70694682,480.285,662.1975,892.755,3,412.47,853.69925,84.7697597315,668.43,882.9225,957.105,3,288.675
2,2016/01/05 13:37:14,2016/01/05 13:37:32,706.5165,33.3426930421,572.85,712.8675,807.525,3,234.675,678.34325,156.70694682,480.285,662.1975,892.755,3,412.47
2,2016/01/05 13:37:32,2016/01/05 13:37:50,643.31375,61.202461191,511.875,665.595,773.145,3,261.27,706.5165,33.3426930421,572.85,712.8675,807.525,3,234.675
2,2016/01/05 13:37:50,2016/01/05 13:38:09,584.76125,35.7584234592,542.7,582.1875,740.34,3,197.64,643.31375,61.202461191,511.875,665.595,773.145,3,261.27
2,2016/01/05 13:38:09,2016/01/05 13:38:27,499.9515,126.808939178,340.065,483.9975,694.44,3,354.375,584.76125,35.7584234592,542.7,582.1875,740.34,3,197.64
2,2016/01/05 13:38:27,2016/01/05 13:38:45,493.3815,46.203036769,349.605,482.625,628.335,3,278.73,499.9515,126.808939178,340.065,483.9975,694.44,3,354.375
2,2016/01/05 13:38:45,2016/01/05 13:39:03,719.7545,126.479884249,365.355,795.96,866.655,3,501.3,493.3815,46.203036769,349.605,482.625,628.335,3,278.73
2,2016/01/05 13:39:03,2016/01/05 13:39:21,381.8155,78.165069686,266.58,360.6075,675.315,3,408.735,719.7545,126.479884249,365.355,795.96,866.655,3,501.3
2,2016/01/05 13:39:22,2016/01/05 13:39:40,314.63325,31.4231939232,261.45,323.3475,367.695,3,106.245,381.8155,78.165069686,266.58,360.6075,675.315,3,408.735
2,2016/01/05 13:39:40,2016/01/05 13:39:58,389.4535,35.6410511068,337.32,378.6975,501.975,3,164.655,314.63325,31.4231939232,261.45,323.3475,367.695,3,106.245
2,2016/01/05 13:39:58,2016/01/05 13:40:16,396.73925,12.7476146906,373.59,401.625,417.06,3,43.47,389.4535,35.6410511068,337.32,378.6975,501.975,3,164.655
2,2016/01/05 13:40:17,2016/01/05 13:40:35,394.041,24.3097733605,277.38,400.365,416.97,3,139.59,396.73925,12.7476146906,373.59,401.625,417.06,3,43.47
2,2016/01/05 13:40:35,2016/01/05 13:40:53,393.132,41.9537459611,311.355,403.245,460.845,3,149.49,394.041,24.3097733605,277.38,400.365,416.97,3,139.59
2,2016/01/05 13:40:53,2016/01/05 13:41:11,408.1865,22.616890342,370.89,405.6525,475.2,3,104.31,393.132,41.9537459611,311.355,403.245,460.845,3,149.49
2,2016/01/05 13:41:11,2016/01/05 13:41:29,425.6,17.7049636067,334.665,432.27,443.295,3,108.63,408.1865,22.616890342,370.89,405.6525,475.2,3,104.31
2,2016/01/05 13:41:29,2016/01/05 13:41:47,391.433,46.7714784545,294.075,394.5825,480.645,3,186.57,425.6,17.7049636067,334.665,432.27,443.295,3,108.63
2,2016/01/05 13:41:48,2016/01/05 13:42:06,431.352,43.7855880782,340.02,433.9575,495.315,3,155.295,391.433,46.7714784545,294.075,394.5825,480.645,3,186.57
2,2016/01/05 13:42:06,2016/01/05 13:42:24,443.77475,6.61433755187,425.565,445.275,455.895,3,30.33,431.352,43.7855880782,340.02,433.9575,495.315,3,155.295
2,2016/01/05 13:42:24,2016/01/05 13:42:42,553.429,159.188685705,432.585,465.525,906.975,3,474.39,443.77475,6.61433755187,425.565,445.275,455.895,3,30.33
2,2016/01/05 13:42:42,2016/01/05 13:43:00,835.7515,55.0042790232,707.085,840.3975,917.415,3,210.33,553.429,159.188685705,432.585,465.525,906.975,3,474.39
2,2016/01/05 13:43:00,2016/01/05 13:43:18,569.5105,184.988722101,353.07,530.415,825.885,3,472.815,835.7515,55.0042790232,707.085,840.3975,917.415,3,210.33
2,2016/01/05 13:43:19,2016/01/05 13:43:37,365.29225,18.0378830039,316.53,366.48,404.01,3,87.48,569.5105,184.988722101,353.07,530.415,825.885,3,472.815
2,2016/01/05 13:43:37,2016/01/05 13:43:55,366.33825,20.6244647635,319.275,367.335,402.705,3,83.43,365.29225,18.0378830039,316.53,366.48,404.01,3,87.48
2,2016/01/05 13:43:55,2016/01/05 13:44:14,347.0805,9.39055416734,331.605,349.2,378.81,3,47.205,366.33825,20.6244647635,319.275,367.335,402.705,3,83.43
2,2016/01/05 13:44:14,2016/01/05 13:44:32,376.495,42.3971098249,282.465,360.63,456.75,3,174.285,347.0805,9.39055416734,331.605,349.2,378.81,3,47.205
2,2016/01/05 13:44:32,2016/01/05 13:44:50,317.42625,32.3840773986,274.41,340.065,359.64,3,85.23,376.495,42.3971098249,282.465,360.63,456.75,3,174.285
2,2016/01/05 13:44:50,2016/01/05 13:45:08,513.645,210.755431738,334.035,370.5975,918.585,3,584.55,317.42625,32.3840773986,274.41,340.065,359.64,3,85.23
2,2016/01/05 13:45:08,2016/01/05 13:45:26,337.8115,3.10819712334,332.1,337.545,345.375,3,13.275,513.645,210.755431738,334.035,370.5975,918.585,3,584.55
2,2016/01/05 13:45:27,2016/01/05 13:45:45,339.324,5.4275214875,327.87,339.885,352.215,3,24.345,337.8115,3.10819712334,332.1,337.545,345.375,3,13.275
2,2016/01/05 13:45:45,2016/01/05 13:46:03,345.63925,3.5358183361,341.19,345.1275,360.54,3,19.35,339.324,5.4275214875,327.87,339.885,352.215,3,24.345
2,2016/01/05 13:46:03,2016/01/05 13:46:21,359.1425,9.7991236283,341.865,358.335,391.275,3,49.41,345.63925,3.5358183361,341.19,345.1275,360.54,3,19.35
2,2016/01/05 13:46:21,2016/01/05 13:46:39,352.898,27.7035221557,236.655,355.185,480.825,3,244.17,359.1425,9.7991236283,341.865,358.335,391.275,3,49.41
2,2016/01/05 13:46:39,2016/01/05 13:46:57,366.4645,4.44040479243,351.675,367.9425,375.345,3,23.67,352.898,27.7035221557,236.655,355.185,480.825,3,244.17
2,2016/01/05 13:46:57,2016/01/05 13:47:16,331.65575,6.60973487401,312.345,331.5825,368.235,3,55.89,366.4645,4.44040479243,351.675,367.9425,375.345,3,23.67
2,2016/01/05 13:47:16,2016/01/05 13:47:34,335.28575,3.08017718216,316.935,335.07,342.765,3,25.83,331.65575,6.60973487401,312.345,331.5825,368.235,3,55.89
2,2016/01/05 13:47:34,2016/01/05 13:47:53,521.7625,168.036402215,332.37,510.5025,825.615,3,493.245,335.28575,3.08017718216,316.935,335.07,342.765,3,25.83
2,2016/01/05 13:47:53,2016/01/05 13:48:11,502.017,28.9239266934,462.15,493.515,589.32,3,127.17,521.7625,168.036402215,332.37,510.5025,825.615,3,493.245
2,2016/01/05 13:48:11,2016/01/05 13:48:30,566.279,59.8679912388,443.61,581.67,644.76,3,201.15,502.017,28.9239266934,462.15,493.515,589.32,3,127.17
2,2016/01/05 13:48:30,2016/01/05 13:48:48,563.21275,34.7110888062,510.975,545.3775,631.98,3,121.005,566.279,59.8679912388,443.61,581.67,644.76,3,201.15
2,2016/01/05 13:48:48,2016/01/05 13:49:06,512.966,34.3541048241,386.775,517.455,547.695,3,160.92,563.21275,34.7110888062,510.975,545.3775,631.98,3,121.005
2,2016/01/05 13:49:07,2016/01/05 13:49:25,596.8155,86.7211941035,334.44,598.2525,731.115,3,396.675,512.966,34.3541048241,386.775,517.455,547.695,3,160.92
2,2016/01/05 13:49:25,2016/01/05 13:49:43,588.1825,36.2152790316,493.47,583.4925,739.44,3,245.97,596.8155,86.7211941035,334.44,598.2525,731.115,3,396.675
2,2016/01/05 13:49:43,2016/01/05 13:50:01,578.7445,70.2932579396,230.22,604.6425,627.705,3,397.485,588.1825,36.2152790316,493.47,583.4925,739.44,3,245.97
2,2016/01/05 13:50:01,2016/01/05 13:50:19,583.5255,42.5358755979,475.965,587.745,717.75,3,241.785,578.7445,70.2932579396,230.22,604.6425,627.705,3,397.485
2,2016/01/05 13:50:19,2016/01/05 13:50:37,680.094,70.8629983294,589.95,642.8025,877.365,3,287.415,583.5255,42.5358755979,475.965,587.745,717.75,3,241.785
2,2016/01/05 13:50:37,2016/01/05 13:50:55,650.41,23.9322031765,566.595,655.92,691.965,3,125.37,680.094,70.8629983294,589.95,642.8025,877.365,3,287.415
2,2016/01/05 13:50:56,2016/01/05 13:51:14,690.881,35.164807046,577.125,672.39,755.1,3,177.975,650.41,23.9322031765,566.595,655.92,691.965,3,125.37
2,2016/01/05 13:51:14,2016/01/05 13:51:32,728.0485,4.47241042391,719.235,727.875,747.585,3,28.35,690.881,35.164807046,577.125,672.39,755.1,3,177.975
2,2016/01/05 13:51:32,2016/01/05 13:51:51,672.813,70.3971368641,524.79,649.305,776.25,3,251.46,728.0485,4.47241042391,719.235,727.875,747.585,3,28.35
2,2016/01/05 13:51:51,2016/01/05 13:52:09,597.47225,6.32885023746,562.545,598.185,610.83,3,48.285,672.813,70.3971368641,524.79,649.305,776.25,3,251.46
2,2016/01/05 13:52:09,2016/01/05 13:52:27,659.26525,56.2078958505,478.62,644.8275,828.27,3,349.65,597.47225,6.32885023746,562.545,598.185,610.83,3,48.285
2,2016/01/05 13:52:28,2016/01/05 13:52:46,654.2495,78.754114847,306.135,665.415,854.145,3,548.01,659.26525,56.2078958505,478.62,644.8275,828.27,3,349.65
2,2016/01/05 13:52:46,2016/01/05 13:53:04,715.1205,119.302349603,580.05,647.9325,924.21,3,344.16,654.2495,78.754114847,306.135,665.415,854.145,3,548.01
2,2016/01/05 13:53:05,2016/01/05 13:53:23,651.45025,23.5878830524,616.365,650.295,731.475,3,115.11,715.1205,119.302349603,580.05,647.9325,924.21,3,344.16
2,2016/01/05 13:53:23,2016/01/05 13:53:41,651.45925,12.1214235925,629.55,650.6325,683.28,3,53.73,651.45025,23.5878830524,616.365,650.295,731.475,3,115.11
2,2016/01/05 13:53:41,2016/01/05 13:53:59,648.4275,12.4121390899,615.825,648.27,676.8,3,60.975,651.45925,12.1214235925,629.55,650.6325,683.28,3,53.73
2,2016/01/05 13:53:59,2016/01/05 13:54:17,668.317,119.221161838,324.495,678.15,881.235,3,556.74,648.4275,12.4121390899,615.825,648.27,676.8,3,60.975
2,2016/01/05 13:54:17,2016/01/05 13:54:35,694.71725,54.674662044,542.205,671.76,829.305,3,287.1,668.317,119.221161838,324.495,678.15,881.235,3,556.74
2,2016/01/05 13:54:35,2016/01/05 13:54:53,652.56925,199.400775847,364.455,594.2475,977.49,3,613.035,694.71725,54.674662044,542.205,671.76,829.305,3,287.1
2,2016/01/05 13:54:54,2016/01/05 13:55:12,671.22625,96.467108232,394.11,669.6675,856.035,3,461.925,652.56925,199.400775847,364.455,594.2475,977.49,3,613.035
2,2016/01/05 13:55:12,2016/01/05 13:55:30,800.1305,127.515954604,414.495,826.065,950.445,3,535.95,671.22625,96.467108232,394.11,669.6675,856.035,3,461.925
2,2016/01/05 13:55:30,2016/01/05 13:55:48,805.55525,75.000419437,670.41,789.0975,978.93,3,308.52,800.1305,127.515954604,414.495,826.065,950.445,3,535.95
2,2016/01/05 13:55:48,2016/01/05 13:56:06,722.4205,112.909299862,435.015,702.3375,932.49,3,497.475,805.55525,75.000419437,670.41,789.0975,978.93,3,308.52
2,2016/01/05 13:56:06,2016/01/05 13:56:25,702.0295,29.7501339141,652.995,722.25,746.64,3,93.645,722.4205,112.909299862,435.015,702.3375,932.49,3,497.475
2,2016/01/05 13:56:25,2016/01/05 13:56:43,720.9885,41.4602899025,637.11,700.65,838.215,3,201.105,702.0295,29.7501339141,652.995,722.25,746.64,3,93.645
2,2016/01/05 13:56:43,2016/01/05 13:57:01,454.6165,138.381305725,366.435,375.6375,706.725,3,340.29,720.9885,41.4602899025,637.11,700.65,838.215,3,201.105
2,2016/01/05 13:57:01,2016/01/05 13:57:19,575.82975,148.11743446,369.135,507.6,777.69,3,408.555,454.6165,138.381305725,366.435,375.6375,706.725,3,340.29
2,2016/01/05 13:57:19,2016/01/05 13:57:38,613.80625,127.022439366,475.965,722.25,783.36,3,307.395,575.82975,148.11743446,369.135,507.6,777.69,3,408.555
2,2016/01/05 13:57:38,2016/01/05 13:57:56,732.77425,9.83206353301,706.005,732.9825,763.47,3,57.465,613.80625,127.022439366,475.965,722.25,783.36,3,307.395
2,2016/01/05 13:57:57,2016/01/05 13:58:15,705.929,8.6972678141,685.935,703.35,726.12,3,40.185,732.77425,9.83206353301,706.005,732.9825,763.47,3,57.465
2,2016/01/05 13:58:15,2016/01/05 13:58:33,674.21525,21.9660528609,587.385,690.6825,699.03,3,111.645,705.929,8.6972678141,685.935,703.35,726.12,3,40.185
2,2016/01/05 13:58:33,2016/01/05 13:58:51,644.5935,6.88245664492,625.725,643.68,661.14,3,35.415,674.21525,21.9660528609,587.385,690.6825,699.03,3,111.645
2,2016/01/05 13:58:51,2016/01/05 13:59:09,672.46625,33.2593563258,627.435,651.2625,748.755,3,121.32,644.5935,6.88245664492,625.725,643.68,661.14,3,35.415
2,2016/01/05 13:59:10,2016/01/05 13:59:28,632.8665,53.5411718487,551.205,628.7175,734.805,3,183.6,672.46625,33.2593563258,627.435,651.2625,748.755,3,121.32
2,2016/01/05 13:59:28,2016/01/05 13:59:46,609.91925,2.49629476682,606.015,609.885,616.77,3,10.755,632.8665,53.5411718487,551.205,628.7175,734.805,3,183.6
2,2016/01/05 13:59:46,2016/01/05 14:00:04,610.62275,3.63679398205,596.385,610.29,620.505,3,24.12,609.91925,2.49629476682,606.015,609.885,616.77,3,10.755
2,2016/01/05 14:00:04,2016/01/05 14:00:22,602.59,5.84481097754,587.97,603.855,614.745,2,26.775,610.62275,3.63679398205,596.385,610.29,620.505,3,24.12
2,2016/01/05 14:00:22,2016/01/05 14:00:40,530.21475,31.9270811446,472.86,518.04,741.555,2,268.695,602.59,5.84481097754,587.97,603.855,614.745,2,26.775
2,2016/01/05 14:00:40,2016/01/05 14:00:58,560.42825,39.0245321513,446.76,584.3925,619.11,2,172.35,530.21475,31.9270811446,472.86,518.04,741.555,2,268.695
2,2016/01/05 14:00:59,2016/01/05 14:01:17,581.42425,88.6262121797,239.265,606.4875,741.78,2,502.515,560.42825,39.0245321513,446.76,584.3925,619.11,2,172.35
2,2016/01/05 14:01:17,2016/01/05 14:01:35,585.88725,7.78418586097,572.31,584.685,614.385,2,42.075,581.42425,88.6262121797,239.265,606.4875,741.78,2,502.515
2,2016/01/05 14:01:35,2016/01/05 14:01:54,571.158,6.67265734423,558.72,572.535,585.63,2,26.91,585.88725,7.78418586097,572.31,584.685,614.385,2,42.075
2,2016/01/05 14:01:54,2016/01/05 14:02:12,563.748,3.3592024692,559.53,562.635,579.87,2,20.34,571.158,6.67265734423,558.72,572.535,585.63,2,26.91
2,2016/01/05 14:02:12,2016/01/05 14:02:31,565.60225,6.24328491273,544.95,564.705,579.69,2,34.74,563.748,3.3592024692,559.53,562.635,579.87,2,20.34
2,2016/01/05 14:02:31,2016/01/05 14:02:49,527.84725,101.704534401,382.005,558.81,719.19,2,337.185,565.60225,6.24328491273,544.95,564.705,579.69,2,34.74
2,2016/01/05 14:02:49,2016/01/05 14:03:07,506.81225,133.85523792,378.72,443.6775,710.595,2,331.875,527.84725,101.704534401,382.005,558.81,719.19,2,337.185
2,2016/01/05 14:03:07,2016/01/05 14:03:26,647.4385,39.199270034,614.52,627.525,741.15,2,126.63,506.81225,133.85523792,378.72,443.6775,710.595,2,331.875
2,2016/01/05 14:03:26,2016/01/05 14:03:44,649.90875,37.0718173795,602.865,631.35,730.035,2,127.17,647.4385,39.199270034,614.52,627.525,741.15,2,126.63
2,2016/01/05 14:03:44,2016/01/05 14:04:02,692.06825,6.44346140096,672.84,691.4025,711.81,2,38.97,649.90875,37.0718173795,602.865,631.35,730.035,2,127.17
2,2016/01/05 14:04:02,2016/01/05 14:04:20,699.128,16.7531034197,678.105,694.8,746.37,2,68.265,692.06825,6.44346140096,672.84,691.4025,711.81,2,38.97
2,2016/01/05 14:04:20,2016/01/05 14:04:39,693.03375,7.65206986046,666.72,693.855,707.49,2,40.77,699.128,16.7531034197,678.105,694.8,746.37,2,68.265
2,2016/01/05 14:04:39,2016/01/05 14:04:57,705.67675,8.99611092998,684.72,709.695,721.215,2,36.495,693.03375,7.65206986046,666.72,693.855,707.49,2,40.77
2,2016/01/05 14:04:57,2016/01/05 14:05:15,691.8095,31.2388774311,539.73,709.4475,747.45,2,207.72,705.67675,8.99611092998,684.72,709.695,721.215,2,36.495
2,2016/01/05 14:05:15,2016/01/05 14:05:33,699.8535,5.70443831175,688.77,698.76,713.97,2,25.2,691.8095,31.2388774311,539.73,709.4475,747.45,2,207.72
2,2016/01/05 14:05:34,2016/01/05 14:05:52,708.887,18.5865018196,588.15,712.5075,790.56,2,202.41,699.8535,5.70443831175,688.77,698.76,713.97,2,25.2
2,2016/01/05 14:05:52,2016/01/05 14:06:10,676.382,21.9289044771,650.52,666.09,729.45,2,78.93,708.887,18.5865018196,588.15,712.5075,790.56,2,202.41
2,2016/01/05 14:06:10,2016/01/05 14:06:28,711.08625,18.8926649024,645.615,717.255,741.69,2,96.075,676.382,21.9289044771,650.52,666.09,729.45,2,78.93
2,2016/01/05 14:06:28,2016/01/05 14:06:47,716.5165,7.18839936612,687.78,716.4675,735.705,2,47.925,711.08625,18.8926649024,645.615,717.255,741.69,2,96.075
2,2016/01/05 14:06:47,2016/01/05 14:07:05,714.35625,4.59739514768,699.39,715.365,726.435,2,27.045,716.5165,7.18839936612,687.78,716.4675,735.705,2,47.925
2,2016/01/05 14:07:05,2016/01/05 14:07:23,763.7205,16.8041239626,716.985,768.285,788.04,2,71.055,714.35625,4.59739514768,699.39,715.365,726.435,2,27.045
2,2016/01/05 14:07:23,2016/01/05 14:07:41,773.02025,4.10015268399,756.27,773.55,790.92,2,34.65,763.7205,16.8041239626,716.985,768.285,788.04,2,71.055
2,2016/01/05 14:07:41,2016/01/05 14:08:00,772.2175,8.56761057576,758.385,770.85,795.51,2,37.125,773.02025,4.10015268399,756.27,773.55,790.92,2,34.65
2,2016/01/05 14:08:00,2016/01/05 14:08:18,760.602,3.24271743587,738.45,760.77,765.99,2,27.54,772.2175,8.56761057576,758.385,770.85,795.51,2,37.125
2,2016/01/05 14:08:18,2016/01/05 14:08:36,717.3355,43.4921279402,615.96,726.9525,784.935,2,168.975,760.602,3.24271743587,738.45,760.77,765.99,2,27.54
2,2016/01/05 14:08:37,2016/01/05 14:08:55,559.69475,84.7247741833,473.535,503.19,698.49,2,224.955,717.3355,43.4921279402,615.96,726.9525,784.935,2,168.975
2,2016/01/05 14:08:55,2016/01/05 14:09:13,623.13125,86.7397823501,503.91,685.9125,709.785,2,205.875,559.69475,84.7247741833,473.535,503.19,698.49,2,224.955
2,2016/01/05 14:09:13,2016/01/05 14:09:32,613.13375,77.8561536121,413.685,672.5025,717.165,2,303.48,623.13125,86.7397823501,503.91,685.9125,709.785,2,205.875
2,2016/01/05 14:09:32,2016/01/05 14:09:50,574.51975,48.3713072509,540.045,546.3,672.075,2,132.03,613.13375,77.8561536121,413.685,672.5025,717.165,2,303.48
2,2016/01/05 14:09:50,2016/01/05 14:10:08,679.72425,42.9291141668,563.715,704.7225,735.3,2,171.585,574.51975,48.3713072509,540.045,546.3,672.075,2,132.03
2,2016/01/05 14:10:08,2016/01/05 14:10:27,676.728,24.2229839122,604.755,665.82,730.98,2,126.225,679.72425,42.9291141668,563.715,704.7225,735.3,2,171.585
2,2016/01/05 14:10:27,2016/01/05 14:10:45,589.951,62.6805525679,524.655,558.7425,746.37,2,221.715,676.728,24.2229839122,604.755,665.82,730.98,2,126.225
2,2016/01/05 14:10:45,2016/01/05 14:11:03,552.37475,16.5665804325,473.22,548.235,597.15,2,123.93,589.951,62.6805525679,524.655,558.7425,746.37,2,221.715
2,2016/01/05 14:11:04,2016/01/05 14:11:22,534.41175,5.23197631019,524.925,533.5425,561.33,2,36.405,552.37475,16.5665804325,473.22,548.235,597.15,2,123.93
2,2016/01/05 14:11:22,2016/01/05 14:11:40,534.47,7.39599982476,522.225,535.41,562.005,2,39.78,534.41175,5.23197631019,524.925,533.5425,561.33,2,36.405
2,2016/01/05 14:11:40,2016/01/05 14:11:58,520.086,24.500117976,400.095,517.05,575.64,2,175.545,534.47,7.39599982476,522.225,535.41,562.005,2,39.78
2,2016/01/05 14:11:58,2016/01/05 14:12:17,540.1425,37.6760258986,485.91,528.885,738.405,2,252.495,520.086,24.500117976,400.095,517.05,575.64,2,175.545
2,2016/01/05 14:12:17,2016/01/05 14:12:35,490.25825,82.5634273439,197.325,522.3825,582.615,2,385.29,540.1425,37.6760258986,485.91,528.885,738.405,2,252.495
2,2016/01/05 14:12:35,2016/01/05 14:12:53,508.0165,44.0545541146,437.175,511.4475,579.645,2,142.47,490.25825,82.5634273439,197.325,522.3825,582.615,2,385.29
2,2016/01/05 14:12:53,2016/01/05 14:13:11,504.3895,62.4882053566,379.485,497.61,607.95,2,228.465,508.0165,44.0545541146,437.175,511.4475,579.645,2,142.47
2,2016/01/05 14:13:11,2016/01/05 14:13:29,528.2935,47.9677829233,469.935,536.715,615.78,2,145.845,504.3895,62.4882053566,379.485,497.61,607.95,2,228.465
